28,"[3, 17, 17, 12, 12, 17, 1, 17, 17, 17]",130,"[0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
29,"[12, 17, 3, 0, 17, 12, 6, 12, 3, 5]",87,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
30,"[3, 6, 6, 13, 0, 18, 18, 3, 3, 3]",73,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
31,"[12, 12, 4, 1, 4, 4, 4, 8, 4, 1]",54,"[0.09412296223786755, 0.09412296223786755, 0.09412296223786755, 0.1235081510485298, 0.09412296223786755, 0.09412296223786755, 0.09412296223786755, 0.09412296223786755, 0.09412296223786755, 0.1235081510485298]"
32,"[9, 7, 7, 7, 7, 19, 2, 0, 6, 12]",76,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259]"
33,"[13, 13, 3, 7, 13, 13, 0, 8, 8, 1]",79,"[0.08999118086427532, 0.08999118086427532, 0.08999118086427532, 0.08999118086427532, 0.08999118086427532, 0.08999118086427532, 0.16198412555569558, 0.08999118086427532, 0.08999118086427532, 0.11808642753010207]"
34,"[9, 20, 13, 3, 3, 0, 20, 7, 7, 3]",85,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
35,"[21, 5, 21, 5, 5, 3, 2, 0, 12, 5]",79,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259]"
36,"[4, 4, 4, 13, 10, 3, 10, 4, 2, 21]",75,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
37,"[14, 1, 22, 13, 21, 0, 21, 1, 9, 9]",111,"[0.08753194916144393, 0.11485942368964672, 0.08753194916144393, 0.08753194916144393, 0.08753194916144393, 0.15755750849059907, 0.08753194916144393, 0.11485942368964672, 0.08753194916144393, 0.08753194916144393]"
38,"[3, 3, 5, 3, 5, 2, 0, 13, 6, 6]",46,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
39,"[7, 3, 23, 7, 23, 3, 9, 22, 0, 9]",106,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259]"
40,"[4, 23, 4, 4, 10, 8, 4, 5, 2, 8]",72,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
41,"[6, 6, 11, 24, 15, 15, 1, 23, 14, 3]",118,"[0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
42,"[4, 3, 1, 6, 7, 7, 23, 4, 3, 23]",81,"[0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
43,"[3, 12, 16, 16, 24, 12, 9, 9, 9, 1]",111,"[0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.12724733810438124]"
44,"[15, 15, 15, 15, 4, 24, 0, 6, 24, 11]",129,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
45,"[12, 5, 25, 5, 5, 12, 7, 5, 3, 12]",91,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
46,"[13, 16, 4, 1, 16, 25, 25, 25, 25, 10]",160,"[0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
47,"[5, 11, 7, 7, 7, 26, 5, 5, 8, 8]",89,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
48,"[9, 6, 9, 1, 3, 14, 18, 18, 0, 26]",104,"[0.0899911808642753, 0.0899911808642753, 0.0899911808642753, 0.11808642753010204, 0.0899911808642753, 0.0899911808642753, 0.0899911808642753, 0.0899911808642753, 0.16198412555569555, 0.0899911808642753]"
49,"[27, 27, 27, 11, 11, 4, 2, 0, 13, 7]",129,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259]"
50,"[5, 5, 5, 14, 10, 3, 5, 2, 10, 14]",73,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
51,"[27, 3, 27, 27, 3, 1, 9, 9, 3, 18]",127,"[0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
52,"[7, 7, 12, 1, 28, 12, 12, 15, 5, 2]",101,"[0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
53,"[6, 6, 13, 3, 0, 10, 3, 10, 10, 19]",80,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
54,"[4, 0, 15, 6, 6, 6, 4, 4, 4, 4]",53,"[0.09259259259259262, 0.1666666666666667, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262]"
55,"[7, 2, 4, 4, 20, 4, 20, 20, 13, 13]",107,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
56,"[1, 2, 0, 6, 15, 9, 2, 9, 1, 20]",65,"[0.11485942368964672, 0.08753194916144393, 0.15755750849059907, 0.08753194916144393, 0.08753194916144393, 0.08753194916144393, 0.08753194916144393, 0.08753194916144393, 0.11485942368964672, 0.08753194916144393]"
57,"[16, 0, 5, 12, 12, 12, 5, 4, 12, 4]",82,"[0.09259259259259262, 0.1666666666666667, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262]"
58,"[13, 5, 21, 16, 2, 3, 2, 0, 7, 3]",72,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259]"
59,"[8, 4, 4, 3, 9, 4, 2, 9, 17, 17]",77,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
60,"[22, 3, 1, 22, 3, 11, 11, 12, 16, 0]",101,"[0.08999118086427532, 0.08999118086427532, 0.11808642753010207, 0.08999118086427532, 0.08999118086427532, 0.08999118086427532, 0.08999118086427532, 0.08999118086427532, 0.08999118086427532, 0.16198412555569558]"
61,"[17, 17, 2, 17, 6, 6, 6, 22, 6, 22]",121,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
62,"[1, 3, 3, 8, 3, 8, 8, 3, 9, 15]",61,"[0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
63,"[23, 3, 1, 16, 13, 10, 6, 4, 23, 4]",103,"[0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
64,"[5, 14, 11, 4, 5, 6, 3, 14, 6, 6]",74,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
65,"[12, 25, 7, 7, 2, 24, 0, 17, 17, 2]",113,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
66,"[13, 4, 4, 3, 0, 7, 7, 24, 4, 9]",75,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
67,"[4, 10, 25, 11, 25, 11, 4, 0, 4, 4]",98,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259]"
68,"[5, 9, 5, 2, 9, 0, 13, 6, 6, 6]",61,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
69,"[7, 6, 6, 6, 24, 17, 2, 0, 5, 24]",97,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259]"
70,"[7, 12, 12, 25, 12, 3, 6, 2, 12, 12]",103,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
71,"[4, 4, 4, 11, 11, 1, 24, 24, 24, 14]",121,"[0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
72,"[25, 15, 25, 4, 1, 4, 10, 4, 4, 10]",102,"[0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
73,"[5, 3, 11, 19, 3, 0, 3, 13, 14, 2]",73,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
74,"[11, 3, 1, 18, 11, 7, 7, 3, 11, 18]",90,"[0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
75,"[6, 2, 19, 16, 16, 6, 6, 12, 26, 26]",135,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
76,"[27, 27, 2, 6, 7, 7, 7, 6, 7, 3]",99,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
77,"[4, 1, 14, 7, 4, 4, 4, 14, 9, 10]",71,"[0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
78,"[5, 11, 5, 4, 21, 10, 15, 17, 17, 17]",122,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
79,"[18, 2, 28, 5, 28, 28, 5, 5, 12, 12]",143,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
80,"[1, 3, 22, 17, 3, 0, 17, 27, 3, 14]",107,"[0.11808642753010204, 0.0899911808642753, 0.0899911808642753, 0.0899911808642753, 0.0899911808642753, 0.16198412555569555, 0.0899911808642753, 0.0899911808642753, 0.0899911808642753, 0.0899911808642753]"
81,"[7, 7, 7, 4, 21, 0, 21, 4, 4, 4]",79,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
82,"[5, 2, 11, 11, 9, 9, 9, 2, 2, 0]",60,"[0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.09259259259259262, 0.1666666666666667]"
83,"[7, 9, 13, 13, 9, 3, 13, 7, 13, 13]",100,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
84,"[18, 18, 3, 1, 15, 8, 8, 7, 8, 3]",89,"[0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
85,"[23, 9, 23, 3, 0, 3, 11, 22, 0, 11]",105,"[0.08620689655172413, 0.08620689655172413, 0.08620689655172413, 0.08620689655172413, 0.15517241379310345, 0.08620689655172413, 0.08620689655172413, 0.08620689655172413, 0.15517241379310345, 0.08620689655172413]"
86,"[4, 23, 4, 4, 12, 9, 4, 5, 1, 9]",75,"[0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209]"
87,"[6, 6, 13, 24, 4, 4, 4, 14, 2, 1]",78,"[0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.0969725179884021, 0.12724733810438124]"
88,"[16, 11, 3, 11, 16, 0, 2, 23, 18, 5]",105,"[0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.16666666666666669, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259, 0.09259259259259259]"
89,"[6, 1, 15, 2, 3, 2, 1, 0, 12, 4]",46,"[0.08753194916144393, 0.11485942368964672, 0.08753194916144393, 0.08753194916144393, 0.08753194916144393, 0.08753194916144393, 0.11485942368964672, 0.15755750849059907, 0.08753194916144393, 0.08753194916144393]"
90,"[7, 4, 7, 23, 4, 4, 3, 13, 2, 23]",90,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
91,"[5, 3, 11, 14, 17, 17, 24, 11, 6, 6]",114,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
92,"[7, 7, 2, 10, 10, 6, 10, 6, 6, 19]",83,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
93,"[11, 11, 1, 3, 15, 3, 0, 15, 15, 3]",77,"[0.0899911808642753, 0.0899911808642753, 0.11808642753010204, 0.0899911808642753, 0.0899911808642753, 0.0899911808642753, 0.16198412555569555, 0.0899911808642753, 0.0899911808642753, 0.0899911808642753]"
94,"[16, 4, 4, 20, 4, 20, 13, 20, 4, 24]",129,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
95,"[1, 6, 25, 12, 12, 5, 25, 5, 5, 12]",108,"[0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
96,"[10, 7, 6, 3, 13, 10, 13, 1, 10, 15]",88,"[0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209]"
97,"[3, 1, 16, 25, 25, 11, 25, 7, 25, 11]",149,"[0.09697251798840209, 0.1272473381043812, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209, 0.09697251798840209]"
98,"[10, 4, 10, 6, 3, 21, 6, 6, 12, 26]",104,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
99,"[5, 5, 2, 14, 8, 8, 9, 8, 9, 5]",73,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
